日期,名次,期货公司名称,期货名称,合约代码,持买单,增减量
20190403,-1,期货公司  ,铜                  ,cuall                         ,269973,4169
20190403,0,非期货公司,铜                  ,cuall                         ,4529,-547
20190403,1,海通期货  ,铜                  ,cu1904                        ,4890,-30
20190403,2,方正中期  ,铜                  ,cu1904                        ,3570,-235
20190403,3,金瑞期货  ,铜                  ,cu1904                        ,2645,-295
20190403,4,五矿经易  ,铜                  ,cu1904                        ,2315,-155
20190403,5,中信期货  ,铜                  ,cu1904                        ,2110,65
20190403,6,中银国际  ,铜                  ,cu1904                        ,1745,115
20190403,7,国泰君安  ,铜                  ,cu1904                        ,1550,195
20190403,8,华金期货  ,铜                  ,cu1904                        ,1495,-40
20190403,9,国投安信  ,铜                  ,cu1904                        ,1340,255
20190403,10,建信期货  ,铜                  ,cu1904                        ,1085,-315
20190403,11,华泰期货  ,铜                  ,cu1904                        ,965,-455
20190403,12,国贸期货  ,铜                  ,cu1904                        ,935,-85
20190403,13,中航期货  ,铜                  ,cu1904                        ,895,15
20190403,14,一德期货  ,铜                  ,cu1904                        ,850,-810
20190403,15,迈科期货  ,铜                  ,cu1904                        ,640,-10
20190403,16,中粮期货  ,铜                  ,cu1904                        ,565,-55
20190403,17,银河期货  ,铜                  ,cu1904                        ,540,220
20190403,18,申万期货  ,铜                  ,cu1904                        ,520,-90
20190403,19,广发期货  ,铜                  ,cu1904                        ,480,25
20190403,20,中信建投  ,铜                  ,cu1904                        ,450,-95
20190403,999,,铜                  ,cu1904                        ,29585,-1780
20190403,1,金瑞期货  ,铜                  ,cu1905                        ,8358,69
20190403,2,永安期货  ,铜                  ,cu1905                        ,6351,400
20190403,3,五矿经易  ,铜                  ,cu1905                        ,6234,40
20190403,4,中信期货  ,铜                  ,cu1905                        ,5883,-86
20190403,5,广发期货  ,铜                  ,cu1905                        ,4487,-6
20190403,6,中粮期货  ,铜                  ,cu1905                        ,3858,82
20190403,7,银河期货  ,铜                  ,cu1905                        ,3340,692
20190403,8,申万期货  ,铜                  ,cu1905                        ,2963,1121
20190403,9,方正中期  ,铜                  ,cu1905                        ,2367,101
20190403,10,建信期货  ,铜                  ,cu1905                        ,2316,798
20190403,11,一德期货  ,铜                  ,cu1905                        ,1944,-48
20190403,12,华泰期货  ,铜                  ,cu1905                        ,1769,25
20190403,13,南华期货  ,铜                  ,cu1905                        ,1735,-24
20190403,14,海通期货  ,铜                  ,cu1905                        ,1695,-523
20190403,15,国贸期货  ,铜                  ,cu1905                        ,1563,-34
20190403,16,弘业期货  ,铜                  ,cu1905                        ,1438,-58
20190403,17,信达期货  ,铜                  ,cu1905                        ,1265,138
20190403,18,东证期货  ,铜                  ,cu1905                        ,1224,137
20190403,19,国投安信  ,铜                  ,cu1905                        ,1212,10
20190403,20,国泰君安  ,铜                  ,cu1905                        ,1206,-146
20190403,999,,铜                  ,cu1905                        ,61208,2688
20190403,1,金瑞期货  ,铜                  ,cu1906                        ,5803,-41
20190403,2,中信期货  ,铜                  ,cu1906                        ,5454,39
20190403,3,倍特期货  ,铜                  ,cu1906                        ,4132,480
20190403,4,南华期货  ,铜                  ,cu1906                        ,3078,394
20190403,5,永安期货  ,铜                  ,cu1906                        ,2928,710
20190403,6,中国国际  ,铜                  ,cu1906                        ,2910,-10
20190403,7,申万期货  ,铜                  ,cu1906                        ,2548,429
20190403,8,华安期货  ,铜                  ,cu1906                        ,2005,-123
20190403,9,广发期货  ,铜                  ,cu1906                        ,1937,51
20190403,10,海通期货  ,铜                  ,cu1906                        ,1890,-101
20190403,11,建信期货  ,铜                  ,cu1906                        ,1844,-502
20190403,12,一德期货  ,铜                  ,cu1906                        ,1787,826
20190403,13,云晨期货  ,铜                  ,cu1906                        ,1784,188
20190403,14,国投安信  ,铜                  ,cu1906                        ,1577,278
20190403,15,银河期货  ,铜                  ,cu1906                        ,1420,-347
20190403,16,弘业期货  ,铜                  ,cu1906                        ,1415,8
20190403,17,国泰君安  ,铜                  ,cu1906                        ,1262,226
20190403,18,上海大陆  ,铜                  ,cu1906                        ,1132,89
20190403,19,英大期货  ,铜                  ,cu1906                        ,1062,14
20190403,20,国贸期货  ,铜                  ,cu1906                        ,1059,71
20190403,999,,铜                  ,cu1906                        ,47027,2679
20190403,1,云晨期货  ,铜                  ,cu1907                        ,3769,329
20190403,2,金瑞期货  ,铜                  ,cu1907                        ,3489,21
20190403,3,中信期货  ,铜                  ,cu1907                        ,3064,47
20190403,4,银河期货  ,铜                  ,cu1907                        ,2384,-10
20190403,5,兴业期货  ,铜                  ,cu1907                        ,1493,0
20190403,6,申万期货  ,铜                  ,cu1907                        ,1374,25
20190403,7,中航期货  ,铜                  ,cu1907                        ,1200,1
20190403,8,鲁证期货  ,铜                  ,cu1907                        ,1141,762
20190403,9,中信建投  ,铜                  ,cu1907                        ,1089,39
20190403,10,瑞龙期货  ,铜                  ,cu1907                        ,1032,0
20190403,11,南华期货  ,铜                  ,cu1907                        ,1028,-217
20190403,12,迈科期货  ,铜                  ,cu1907                        ,857,85
20190403,13,渤海期货  ,铜                  ,cu1907                        ,839,0
20190403,14,永安期货  ,铜                  ,cu1907                        ,755,-8
20190403,15,方正中期  ,铜                  ,cu1907                        ,727,-77
20190403,16,首创期货  ,铜                  ,cu1907                        ,691,-69
20190403,17,东兴期货  ,铜                  ,cu1907                        ,648,-7
20190403,18,徽商期货  ,铜                  ,cu1907                        ,524,-11
20190403,19,国贸期货  ,铜                  ,cu1907                        ,512,220
20190403,20,新湖期货  ,铜                  ,cu1907                        ,512,-1
20190403,999,,铜                  ,cu1907                        ,27128,1129
20190403,-1,期货公司  ,铝                  ,alall                         ,338726,933
20190403,0,非期货公司,铝                  ,alall                         ,3259,0
20190403,1,国信期货  ,铝                  ,al1904                        ,5740,-30
20190403,2,华信期货  ,铝                  ,al1904                        ,3435,0
20190403,3,中信期货  ,铝                  ,al1904                        ,2920,240
20190403,4,中国国际  ,铝                  ,al1904                        ,2895,790
20190403,5,中粮期货  ,铝                  ,al1904                        ,2480,820
20190403,6,云晨期货  ,铝                  ,al1904                        ,2440,610
20190403,7,通惠期货  ,铝                  ,al1904                        ,2000,0
20190403,8,华泰期货  ,铝                  ,al1904                        ,1905,-20
20190403,9,鲁证期货  ,铝                  ,al1904                        ,1865,-595
20190403,10,国贸期货  ,铝                  ,al1904                        ,1520,0
20190403,11,金瑞期货  ,铝                  ,al1904                        ,1105,205
20190403,12,五矿经易  ,铝                  ,al1904                        ,900,0
20190403,13,大地期货  ,铝                  ,al1904                        ,775,30
20190403,14,一德期货  ,铝                  ,al1904                        ,610,-200
20190403,15,东兴期货  ,铝                  ,al1904                        ,590,0
20190403,16,海通期货  ,铝                  ,al1904                        ,500,-600
20190403,17,申万期货  ,铝                  ,al1904                        ,455,5
20190403,18,信达期货  ,铝                  ,al1904                        ,390,-5
20190403,19,中信建投  ,铝                  ,al1904                        ,360,-55
20190403,20,华安期货  ,铝                  ,al1904                        ,355,-120
20190403,999,,铝                  ,al1904                        ,33240,1075
20190403,1,国信期货  ,铝                  ,al1905                        ,9312,-9
20190403,2,中信期货  ,铝                  ,al1905                        ,8628,-351
20190403,3,中粮期货  ,铝                  ,al1905                        ,6783,-30
20190403,4,华泰期货  ,铝                  ,al1905                        ,6362,-151
20190403,5,银河期货  ,铝                  ,al1905                        ,5519,0
20190403,6,永安期货  ,铝                  ,al1905                        ,5009,-374
20190403,7,海通期货  ,铝                  ,al1905                        ,4753,1316
20190403,8,五矿经易  ,铝                  ,al1905                        ,3863,-4
20190403,9,金瑞期货  ,铝                  ,al1905                        ,3592,6
20190403,10,上海中期  ,铝                  ,al1905                        ,3223,4
20190403,11,兴证期货  ,铝                  ,al1905                        ,2998,-272
20190403,12,方正中期  ,铝                  ,al1905                        ,2893,-9
20190403,13,先融期货  ,铝                  ,al1905                        ,2780,103
20190403,14,鲁证期货  ,铝                  ,al1905                        ,2644,182
20190403,15,迈科期货  ,铝                  ,al1905                        ,2078,-357
20190403,16,国投安信  ,铝                  ,al1905                        ,1734,-70
20190403,17,一德期货  ,铝                  ,al1905                        ,1701,-567
20190403,18,信达期货  ,铝                  ,al1905                        ,1682,103
20190403,19,建信期货  ,铝                  ,al1905                        ,1612,35
20190403,20,国泰君安  ,铝                  ,al1905                        ,1611,-89
20190403,999,,铝                  ,al1905                        ,78777,-534
20190403,1,国信期货  ,铝                  ,al1906                        ,6993,-72
20190403,2,金瑞期货  ,铝                  ,al1906                        ,6153,38
20190403,3,华泰期货  ,铝                  ,al1906                        ,4745,147
20190403,4,中信期货  ,铝                  ,al1906                        ,3745,191
20190403,5,方正中期  ,铝                  ,al1906                        ,3516,16
20190403,6,中粮期货  ,铝                  ,al1906                        ,3309,32
20190403,7,迈科期货  ,铝                  ,al1906                        ,2881,16
20190403,8,永安期货  ,铝                  ,al1906                        ,2861,106
20190403,9,银河期货  ,铝                  ,al1906                        ,2800,-284
20190403,10,先融期货  ,铝                  ,al1906                        ,2712,259
20190403,11,五矿经易  ,铝                  ,al1906                        ,2628,-51
20190403,12,建信期货  ,铝                  ,al1906                        ,2064,448
20190403,13,东航期货  ,铝                  ,al1906                        ,1884,29
20190403,14,国投安信  ,铝                  ,al1906                        ,1847,71
20190403,15,海通期货  ,铝                  ,al1906                        ,1845,73
20190403,16,申万期货  ,铝                  ,al1906                        ,1742,-23
20190403,17,英大期货  ,铝                  ,al1906                        ,1559,-13
20190403,18,中信建投  ,铝                  ,al1906                        ,1498,104
20190403,19,上海中期  ,铝                  ,al1906                        ,1470,-710
20190403,20,一德期货  ,铝                  ,al1906                        ,1399,288
20190403,999,,铝                  ,al1906                        ,57651,665
20190403,1,国信期货  ,铝                  ,al1907                        ,7338,2
20190403,2,金瑞期货  ,铝                  ,al1907                        ,4403,-10
20190403,3,广发期货  ,铝                  ,al1907                        ,1986,-42
20190403,4,平安期货  ,铝                  ,al1907                        ,1947,313
20190403,5,先融期货  ,铝                  ,al1907                        ,1800,0
20190403,6,海通期货  ,铝                  ,al1907                        ,1641,-7
20190403,7,永安期货  ,铝                  ,al1907                        ,1346,31
20190403,8,银河期货  ,铝                  ,al1907                        ,1327,79
20190403,9,兴业期货  ,铝                  ,al1907                        ,1170,0
20190403,10,瑞达期货  ,铝                  ,al1907                        ,1113,1
20190403,11,红塔期货  ,铝                  ,al1907                        ,1004,0
20190403,12,迈科期货  ,铝                  ,al1907                        ,931,2
20190403,13,国金期货  ,铝                  ,al1907                        ,906,6
20190403,14,华安期货  ,铝                  ,al1907                        ,904,-3
20190403,15,申万期货  ,铝                  ,al1907                        ,745,-29
20190403,16,中粮期货  ,铝                  ,al1907                        ,662,8
20190403,17,光大期货  ,铝                  ,al1907                        ,629,261
20190403,18,东兴期货  ,铝                  ,al1907                        ,621,14
20190403,19,中信期货  ,铝                  ,al1907                        ,616,-8
20190403,20,东华期货  ,铝                  ,al1907                        ,615,102
20190403,999,,铝                  ,al1907                        ,31704,720
20190403,1,国信期货  ,铝                  ,al1908                        ,5363,1
20190403,2,先融期货  ,铝                  ,al1908                        ,3200,0
20190403,3,广发期货  ,铝                  ,al1908                        ,2329,5
20190403,4,五矿经易  ,铝                  ,al1908                        ,2205,98
20190403,5,红塔期货  ,铝                  ,al1908                        ,1020,0
20190403,6,国贸期货  ,铝                  ,al1908                        ,1001,-1
20190403,7,国金期货  ,铝                  ,al1908                        ,800,0
20190403,8,银河期货  ,铝                  ,al1908                        ,648,11
20190403,9,上海中期  ,铝                  ,al1908                        ,613,2
20190403,10,迈科期货  ,铝                  ,al1908                        ,540,20
20190403,11,东海期货  ,铝                  ,al1908                        ,460,1
20190403,12,申万期货  ,铝                  ,al1908                        ,448,-15
20190403,13,海通期货  ,铝                  ,al1908                        ,355,3
20190403,14,中粮期货  ,铝                  ,al1908                        ,342,8
20190403,15,金石期货  ,铝                  ,al1908                        ,319,0
20190403,16,方正中期  ,铝                  ,al1908                        ,308,2
20190403,17,兴业期货  ,铝                  ,al1908                        ,290,0
20190403,18,华泰期货  ,铝                  ,al1908                        ,220,27
20190403,19,招商期货  ,铝                  ,al1908                        ,204,3
20190403,20,海航期货  ,铝                  ,al1908                        ,200,0
20190403,999,,铝                  ,al1908                        ,20865,165
20190403,-1,期货公司  ,锌                  ,znall                         ,328996,-10383
20190403,0,非期货公司,锌                  ,znall                         ,2050,800
20190403,1,中粮期货  ,锌                  ,zn1904                        ,2280,290
20190403,2,金瑞期货  ,锌                  ,zn1904                        ,2005,-1060
20190403,3,中信期货  ,锌                  ,zn1904                        ,1835,-255
20190403,4,国投安信  ,锌                  ,zn1904                        ,1615,-35
20190403,5,永安期货  ,锌                  ,zn1904                        ,1225,-1125
20190403,6,华鑫期货  ,锌                  ,zn1904                        ,1125,-220
20190403,7,五矿经易  ,锌                  ,zn1904                        ,1090,-90
20190403,8,中银国际  ,锌                  ,zn1904                        ,1070,-200
20190403,9,国贸期货  ,锌                  ,zn1904                        ,970,0
20190403,10,迈科期货  ,锌                  ,zn1904                        ,800,-15
20190403,11,华泰期货  ,锌                  ,zn1904                        ,700,90
20190403,12,银河期货  ,锌                  ,zn1904                        ,665,-5
20190403,13,东亚期货  ,锌                  ,zn1904                        ,650,-190
20190403,14,申万期货  ,锌                  ,zn1904                        ,415,-130
20190403,15,中财期货  ,锌                  ,zn1904                        ,320,-50
20190403,16,广发期货  ,锌                  ,zn1904                        ,305,5
20190403,17,上海大陆  ,锌                  ,zn1904                        ,300,0
20190403,18,浙商期货  ,锌                  ,zn1904                        ,300,0
20190403,19,海通期货  ,锌                  ,zn1904                        ,270,-265
20190403,20,首创期货  ,锌                  ,zn1904                        ,270,-5
20190403,999,,锌                  ,zn1904                        ,18210,-3260
20190403,1,中信期货  ,锌                  ,zn1905                        ,13937,-658
20190403,2,永安期货  ,锌                  ,zn1905                        ,10177,-1741
20190403,3,国投安信  ,锌                  ,zn1905                        ,5740,-4
20190403,4,银河期货  ,锌                  ,zn1905                        ,4642,148
20190403,5,海通期货  ,锌                  ,zn1905                        ,4619,-744
20190403,6,申万期货  ,锌                  ,zn1905                        ,4610,135
20190403,7,金瑞期货  ,锌                  ,zn1905                        ,4254,1390
20190403,8,东亚期货  ,锌                  ,zn1905                        ,3861,-9
20190403,9,中粮期货  ,锌                  ,zn1905                        ,3278,354
20190403,10,南华期货  ,锌                  ,zn1905                        ,2904,-690
20190403,11,五矿经易  ,锌                  ,zn1905                        ,2835,194
20190403,12,建信期货  ,锌                  ,zn1905                        ,2604,-436
20190403,13,兴证期货  ,锌                  ,zn1905                        ,2550,539
20190403,14,华泰期货  ,锌                  ,zn1905                        ,2542,-289
20190403,15,格林大华  ,锌                  ,zn1905                        ,2516,-70
20190403,16,鲁证期货  ,锌                  ,zn1905                        ,2372,-133
20190403,17,广发期货  ,锌                  ,zn1905                        ,2356,-234
20190403,18,广州期货  ,锌                  ,zn1905                        ,2114,925
20190403,19,国贸期货  ,锌                  ,zn1905                        ,1922,15
20190403,20,东兴期货  ,锌                  ,zn1905                        ,1792,28
20190403,999,,锌                  ,zn1905                        ,81625,-1280
20190403,1,中信期货  ,锌                  ,zn1906                        ,11817,-14
20190403,2,五矿经易  ,锌                  ,zn1906                        ,8785,-8
20190403,3,永安期货  ,锌                  ,zn1906                        ,8036,-311
20190403,4,新湖期货  ,锌                  ,zn1906                        ,5236,447
20190403,5,海通期货  ,锌                  ,zn1906                        ,5166,-554
20190403,6,方正中期  ,锌                  ,zn1906                        ,5112,-101
20190403,7,南华期货  ,锌                  ,zn1906                        ,3668,3
20190403,8,银河期货  ,锌                  ,zn1906                        ,2780,-162
20190403,9,上海中期  ,锌                  ,zn1906                        ,2641,1025
20190403,10,瑞达期货  ,锌                  ,zn1906                        ,2554,-1091
20190403,11,首创期货  ,锌                  ,zn1906                        ,2538,-130
20190403,12,国泰君安  ,锌                  ,zn1906                        ,2500,39
20190403,13,兴业期货  ,锌                  ,zn1906                        ,2302,59
20190403,14,东亚期货  ,锌                  ,zn1906                        ,2287,180
20190403,15,中粮期货  ,锌                  ,zn1906                        ,2095,424
20190403,16,上海大陆  ,锌                  ,zn1906                        ,2094,106
20190403,17,金瑞期货  ,锌                  ,zn1906                        ,1999,623
20190403,18,国投安信  ,锌                  ,zn1906                        ,1914,-99
20190403,19,华泰期货  ,锌                  ,zn1906                        ,1907,-120
20190403,20,申万期货  ,锌                  ,zn1906                        ,1880,-70
20190403,999,,锌                  ,zn1906                        ,77311,246
20190403,1,中信期货  ,锌                  ,zn1907                        ,9435,243
20190403,2,海通期货  ,锌                  ,zn1907                        ,5960,507
20190403,3,迈科期货  ,锌                  ,zn1907                        ,4239,0
20190403,4,五矿经易  ,锌                  ,zn1907                        ,3633,-352
20190403,5,鲁证期货  ,锌                  ,zn1907                        ,2819,-4
20190403,6,天鸿期货  ,锌                  ,zn1907                        ,2593,0
20190403,7,新湖期货  ,锌                  ,zn1907                        ,2524,2
20190403,8,东亚期货  ,锌                  ,zn1907                        ,2300,0
20190403,9,银河期货  ,锌                  ,zn1907                        ,2281,155
20190403,10,华泰期货  ,锌                  ,zn1907                        ,1934,-150
20190403,11,首创期货  ,锌                  ,zn1907                        ,1615,-36
20190403,12,国投安信  ,锌                  ,zn1907                        ,1396,16
20190403,13,瑞达期货  ,锌                  ,zn1907                        ,1388,-735
20190403,14,永安期货  ,锌                  ,zn1907                        ,1349,-36
20190403,15,方正中期  ,锌                  ,zn1907                        ,1241,141
20190403,16,国泰君安  ,锌                  ,zn1907                        ,1107,49
20190403,17,光大期货  ,锌                  ,zn1907                        ,988,2
20190403,18,上海大陆  ,锌                  ,zn1907                        ,932,0
20190403,19,金汇期货  ,锌                  ,zn1907                        ,840,0
20190403,20,东证期货  ,锌                  ,zn1907                        ,817,137
20190403,999,,锌                  ,zn1907                        ,49391,-61
20190403,-1,期货公司  ,铅                  ,pball                         ,35897,760
20190403,0,非期货公司,铅                  ,pball                         ,0,0
20190403,1,方正中期  ,铅                  ,pb1904                        ,675,0
20190403,2,一德期货  ,铅                  ,pb1904                        ,610,0
20190403,3,中大期货  ,铅                  ,pb1904                        ,525,-10
20190403,4,国贸期货  ,铅                  ,pb1904                        ,330,0
20190403,5,五矿经易  ,铅                  ,pb1904                        ,160,50
20190403,6,国泰君安  ,铅                  ,pb1904                        ,120,0
20190403,7,迈科期货  ,铅                  ,pb1904                        ,115,-15
20190403,8,建信期货  ,铅                  ,pb1904                        ,90,-10
20190403,9,鲁证期货  ,铅                  ,pb1904                        ,75,-20
20190403,10,东证期货  ,铅                  ,pb1904                        ,60,0
20190403,11,广发期货  ,铅                  ,pb1904                        ,55,0
20190403,12,云晨期货  ,铅                  ,pb1904                        ,55,0
20190403,13,国元期货  ,铅                  ,pb1904                        ,40,0
20190403,14,国投安信  ,铅                  ,pb1904                        ,40,0
20190403,15,南华期货  ,铅                  ,pb1904                        ,40,0
20190403,16,中国国际  ,铅                  ,pb1904                        ,40,0
20190403,17,弘业期货  ,铅                  ,pb1904                        ,40,-10
20190403,18,东华期货  ,铅                  ,pb1904                        ,35,0
20190403,19,中信期货  ,铅                  ,pb1904                        ,30,0
20190403,20,英大期货  ,铅                  ,pb1904                        ,30,0
20190403,999,,铅                  ,pb1904                        ,3165,-15
20190403,1,五矿经易  ,铅                  ,pb1905                        ,2544,33
20190403,2,英大期货  ,铅                  ,pb1905                        ,1614,-90
20190403,3,中信期货  ,铅                  ,pb1905                        ,1543,-52
20190403,4,国投安信  ,铅                  ,pb1905                        ,979,-93
20190403,5,方正中期  ,铅                  ,pb1905                        ,803,-61
20190403,6,西南期货  ,铅                  ,pb1905                        ,795,-56
20190403,7,金瑞期货  ,铅                  ,pb1905                        ,783,41
20190403,8,东证期货  ,铅                  ,pb1905                        ,782,-40
20190403,9,华泰期货  ,铅                  ,pb1905                        ,720,10
20190403,10,银河期货  ,铅                  ,pb1905                        ,717,15
20190403,11,中粮期货  ,铅                  ,pb1905                        ,710,21
20190403,12,建信期货  ,铅                  ,pb1905                        ,628,-8
20190403,13,一德期货  ,铅                  ,pb1905                        ,571,-2
20190403,14,国泰君安  ,铅                  ,pb1905                        ,545,-26
20190403,15,永安期货  ,铅                  ,pb1905                        ,396,32
20190403,16,国元期货  ,铅                  ,pb1905                        ,359,8
20190403,17,兴业期货  ,铅                  ,pb1905                        ,345,-40
20190403,18,南华期货  ,铅                  ,pb1905                        ,331,-12
20190403,19,申万期货  ,铅                  ,pb1905                        ,329,78
20190403,20,海证期货  ,铅                  ,pb1905                        ,293,-25
20190403,999,,铅                  ,pb1905                        ,15787,-267
20190403,-1,期货公司  ,镍                  ,niall                         ,259916,6386
20190403,0,非期货公司,镍                  ,niall                         ,1778,-20
20190403,1,东证期货  ,镍                  ,ni1904                        ,402,-174
20190403,2,广发期货  ,镍                  ,ni1904                        ,366,102
20190403,3,一德期货  ,镍                  ,ni1904                        ,360,30
20190403,4,渤海期货  ,镍                  ,ni1904                        ,210,-252
20190403,5,国泰君安  ,镍                  ,ni1904                        ,198,-66
20190403,6,建信期货  ,镍                  ,ni1904                        ,192,84
20190403,7,国投安信  ,镍                  ,ni1904                        ,54,-24
20190403,8,永安期货  ,镍                  ,ni1904                        ,36,-12
20190403,9,中信期货  ,镍                  ,ni1904                        ,30,-66
20190403,10,申万期货  ,镍                  ,ni1904                        ,24,12
20190403,11,铜冠金源  ,镍                  ,ni1904                        ,18,0
20190403,12,国信期货  ,镍                  ,ni1904                        ,12,12
20190403,13,迈科期货  ,镍                  ,ni1904                        ,6,0
20190403,14,长江期货  ,镍                  ,ni1904                        ,6,0
20190403,15,鲁证期货  ,镍                  ,ni1904                        ,6,0
20190403,16,,镍                  ,ni1904                        ,,
20190403,999,,镍                  ,ni1904                        ,1920,-354
20190403,1,中信期货  ,镍                  ,ni1905                        ,6213,258
20190403,2,中国国际  ,镍                  ,ni1905                        ,4798,160
20190403,3,海通期货  ,镍                  ,ni1905                        ,4629,-267
20190403,4,永安期货  ,镍                  ,ni1905                        ,4303,-171
20190403,5,申万期货  ,镍                  ,ni1905                        ,3821,416
20190403,6,兴证期货  ,镍                  ,ni1905                        ,3098,1461
20190403,7,东证期货  ,镍                  ,ni1905                        ,2954,1436
20190403,8,建信期货  ,镍                  ,ni1905                        ,2572,538
20190403,9,华泰期货  ,镍                  ,ni1905                        ,2488,676
20190403,10,广发期货  ,镍                  ,ni1905                        ,2413,-674
20190403,11,国泰君安  ,镍                  ,ni1905                        ,2277,543
20190403,12,五矿经易  ,镍                  ,ni1905                        ,2246,295
20190403,13,首创期货  ,镍                  ,ni1905                        ,2159,322
20190403,14,国富期货  ,镍                  ,ni1905                        ,1845,239
20190403,15,新湖期货  ,镍                  ,ni1905                        ,1793,75
20190403,16,银河期货  ,镍                  ,ni1905                        ,1772,330
20190403,17,瑞达期货  ,镍                  ,ni1905                        ,1726,-6
20190403,18,东海期货  ,镍                  ,ni1905                        ,1667,342
20190403,19,宏源期货  ,镍                  ,ni1905                        ,1415,452
20190403,20,鲁证期货  ,镍                  ,ni1905                        ,1335,-417
20190403,999,,镍                  ,ni1905                        ,55524,6008
20190403,1,国泰君安  ,镍                  ,ni1906                        ,6082,-185
20190403,2,中信期货  ,镍                  ,ni1906                        ,5424,-553
20190403,3,五矿经易  ,镍                  ,ni1906                        ,3909,-12
20190403,4,招商期货  ,镍                  ,ni1906                        ,3484,-435
20190403,5,中粮期货  ,镍                  ,ni1906                        ,2734,-150
20190403,6,华泰期货  ,镍                  ,ni1906                        ,2625,1199
20190403,7,光大期货  ,镍                  ,ni1906                        ,2331,-119
20190403,8,中国国际  ,镍                  ,ni1906                        ,2212,112
20190403,9,南华期货  ,镍                  ,ni1906                        ,1919,242
20190403,10,鲁证期货  ,镍                  ,ni1906                        ,1916,125
20190403,11,海通期货  ,镍                  ,ni1906                        ,1900,46
20190403,12,东证期货  ,镍                  ,ni1906                        ,1684,-496
20190403,13,国投安信  ,镍                  ,ni1906                        ,1645,115
20190403,14,上海大陆  ,镍                  ,ni1906                        ,1613,139
20190403,15,中金期货  ,镍                  ,ni1906                        ,1500,165
20190403,16,方正中期  ,镍                  ,ni1906                        ,1392,58
20190403,17,冠通期货  ,镍                  ,ni1906                        ,1331,-36
20190403,18,广发期货  ,镍                  ,ni1906                        ,1277,125
20190403,19,国海良时  ,镍                  ,ni1906                        ,1264,95
20190403,20,申万期货  ,镍                  ,ni1906                        ,1248,-267
20190403,999,,镍                  ,ni1906                        ,47490,168
20190403,1,国泰君安  ,镍                  ,ni1907                        ,6636,137
20190403,2,中粮期货  ,镍                  ,ni1907                        ,4673,349
20190403,3,海通期货  ,镍                  ,ni1907                        ,2961,-890
20190403,4,瑞达期货  ,镍                  ,ni1907                        ,2725,-411
20190403,5,中国国际  ,镍                  ,ni1907                        ,2683,-28
20190403,6,光大期货  ,镍                  ,ni1907                        ,2458,-73
20190403,7,招商期货  ,镍                  ,ni1907                        ,2183,124
20190403,8,中信期货  ,镍                  ,ni1907                        ,1881,126
20190403,9,浙商期货  ,镍                  ,ni1907                        ,1855,60
20190403,10,五矿经易  ,镍                  ,ni1907                        ,1797,15
20190403,11,东证期货  ,镍                  ,ni1907                        ,1356,-36
20190403,12,南华期货  ,镍                  ,ni1907                        ,1340,-7
20190403,13,迈科期货  ,镍                  ,ni1907                        ,1038,70
20190403,14,国投安信  ,镍                  ,ni1907                        ,942,8
20190403,15,方正中期  ,镍                  ,ni1907                        ,839,-3
20190403,16,中大期货  ,镍                  ,ni1907                        ,777,386
20190403,17,一德期货  ,镍                  ,ni1907                        ,703,16
20190403,18,永安期货  ,镍                  ,ni1907                        ,671,-39
20190403,19,格林大华  ,镍                  ,ni1907                        ,616,-8
20190403,20,国海良时  ,镍                  ,ni1907                        ,614,-20
20190403,999,,镍                  ,ni1907                        ,38748,-224
20190403,1,国泰君安  ,镍                  ,ni1908                        ,3482,215
20190403,2,光大期货  ,镍                  ,ni1908                        ,2871,-44
20190403,3,浙商期货  ,镍                  ,ni1908                        ,2500,71
20190403,4,中粮期货  ,镍                  ,ni1908                        ,2202,521
20190403,5,招商期货  ,镍                  ,ni1908                        ,2123,405
20190403,6,中国国际  ,镍                  ,ni1908                        ,1735,0
20190403,7,五矿经易  ,镍                  ,ni1908                        ,1720,2
20190403,8,中信期货  ,镍                  ,ni1908                        ,1426,-2
20190403,9,东证期货  ,镍                  ,ni1908                        ,1042,-6
20190403,10,南华期货  ,镍                  ,ni1908                        ,999,-18
20190403,11,国投安信  ,镍                  ,ni1908                        ,926,-8
20190403,12,国海良时  ,镍                  ,ni1908                        ,601,0
20190403,13,海通期货  ,镍                  ,ni1908                        ,305,-2
20190403,14,东华期货  ,镍                  ,ni1908                        ,150,150
20190403,15,徽商期货  ,镍                  ,ni1908                        ,110,18
20190403,16,西部期货  ,镍                  ,ni1908                        ,105,0
20190403,17,金瑞期货  ,镍                  ,ni1908                        ,75,0
